lon,lat,state
-152.59613947486034,59.29725417411546,alaska
-114.75345836363635,45.47914725757576,idaho
-98.29882372413793,41.83375696551724,nebraska
-98.72895618421053,30.523456467105262,texas
-110.85491391666669,39.71317383333333,utah
